295.54999999999995	-4.607824886997259	0.45073689148184654
296.15	-4.568451137748714	0.6518711587221309
297.15	-4.747355882327011	0.4137892117661937
303.15	-4.779224338447644	0.13605457956952274
310.75	-2.4333120952170453	0.049950636181974435
312.15	-2.275558809877855	0.24860584278085365
313.29999999999995	-1.5785565986326349	0.25875646542309444
313.84999999999997	-1.145838602154613	0.28566131413391177
315.15	-0.5612858114091743	0.2823667649945604
315.54999999999995	-0.4284354227072178	0.27743270093808886
